ORD->AUS->DFW	2008-05-17	615	0	2008-05-19	1215	0
DAL->AUS->HOU	2008-05-19	650	0	2008-05-21	1205	0
SJC->AUS->DFW	2008-05-20	600	0	2008-05-22	1205	0
IAH->AUS->JFK	2008-05-21	700	0	2008-05-23	1415	0
ELP->AUS->LAS	2008-05-22	935	0	2008-05-24	2005	0
DEN->AUS->ORD	2008-05-23	600	0	2008-05-25	1520	0
ONT->AUS->DAL	2008-05-25	1030	0	2008-05-27	1655	0
DEN->AUS->DFW	2008-05-26	615	0	2008-05-28	1520	0
MSY->AUS->MCI	2008-05-28	1125	0	2008-05-30	1600	0
DFW->AUS->SEA	2008-05-29	825	0	2008-05-31	1500	0
MCO->AUS->IAH	2008-05-30	720	0	2008-06-01	1220	0
JFK->AUS->PHX	2008-05-31	550	0	2008-06-02	1850	0
IAH->AUS->ATL	2008-06-01	700	0	2008-06-03	1955	0
SJC->AUS->LAX	2008-06-02	710	0	2008-06-04	1655	0
FLL->AUS->ONT	2008-06-03	745	0	2008-06-05	1650	0
RDU->AUS->MEM	2008-06-05	1155	0	2008-06-07	1855	0
DEN->AUS->SAN	2008-06-06	900	0	2008-06-08	1324	0
DEN->AUS->DAL	2008-06-08	920	0	2008-06-10	2035	0
DEN->AUS->CLE	2008-06-09	1200	0	2008-06-11	1635	0
EWR->AUS->IAH	2008-06-10	655	0	2008-06-12	2000	0
MEM->AUS->DFW	2008-06-11	740	0	2008-06-13	1345	0
ONT->AUS->DEN	2008-06-12	810	0	2008-06-14	1655	0
IAH->AUS->JFK	2008-06-13	700	0	2008-06-15	1825	0
SJC->AUS->DFW	2008-06-14	935	0	2008-06-16	1205	0
LBB->AUS->LAS	2008-06-15	940	0	2008-06-17	1730	0
ORD->AUS->SNA	2008-06-17	815	0	2008-06-19	1715	0
SLC->AUS->IAD	2008-06-18	655	0	2008-06-20	1702	0
FLL->AUS->BOS	2008-06-19	1155	0	2008-06-21	1620	0
MCO->AUS->ORD	2008-06-21	600	0	2008-06-23	1220	0
FLL->AUS->IAH	2008-06-22	725	0	2008-06-24	1620	0
DEN->AUS->DAL	2008-06-23	920	0	2008-06-25	1545	0
PHL->AUS->SLC	2008-06-24	815	0	2008-06-26	1430	0
MCO->AUS->JFK	2008-06-25	700	0	2008-06-27	1525	0
MCO->AUS->CLT	2008-06-27	1200	0	2008-06-29	1220	0
EWR->AUS->IAH	2008-06-28	923	0	2008-06-30	2000	0
SJC->AUS->DFW	2008-06-29	935	0	2008-07-01	1655	0
DEN->AUS->CVG	2008-06-30	1040	0	2008-07-02	1728	0
MCO->AUS->EWR	2008-07-01	630	0	2008-07-03	1525	0
SJC->AUS->BNA	2008-07-02	635	0	2008-07-04	1205	0
SLC->AUS->CLT	2008-07-03	1200	0	2008-07-05	1450	0
MSY->AUS->PHX	2008-07-06	600	0	2008-07-08	1745	0
SEA->AUS->EWR	2008-07-07	630	0	2008-07-09	1540	0
PHX->AUS->ELP	2008-07-09	745	0	2008-07-11	1335	0
DFW->AUS->IAH	2008-07-10	1030	0	2008-07-12	1610	0
SJC->AUS->MEM	2008-07-11	1155	0	2008-07-13	1205	0
ELP->AUS->ORD	2008-07-12	600	0	2008-07-14	2100	0
IAH->AUS->SEA	2008-07-13	825	0	2008-07-15	1255	0
PHX->AUS->ORD	2008-07-14	1120	0	2008-07-16	1855	0
DAL->AUS->HOU	2008-07-15	650	0	2008-07-17	1205	0
DFW->AUS->IAH	2008-07-16	810	0	2008-07-18	1610	0
PHX->AUS->DFW	2008-07-17	600	0	2008-07-19	1855	0
DAL->AUS->ABQ	2008-07-18	900	0	2008-07-20	1955	0
PHX->AUS->ORD	2008-07-20	945	0	2008-07-22	1855	0
HOU->AUS->ABQ	2008-07-21	900	0	2008-07-23	1850	0
DFW->AUS->JFK	2008-07-22	700	0	2008-07-24	1505	0
MEM->AUS->SJC	2008-07-23	635	0	2008-07-25	1950	0
DAL->AUS->MDW	2008-07-24	700	0	2008-07-26	1350	0
LAX->AUS->SEA	2008-07-25	825	0	2008-07-27	1900	0
MEM->AUS->LAX	2008-07-26	710	0	2008-07-28	1950	0
MCO->AUS->ONT	2008-07-27	745	0	2008-07-29	1220	0
FLL->AUS->JFK	2008-07-28	700	0	2008-07-30	1620	0
HOU->AUS->DAL	2008-07-30	720	0	2008-08-01	1645	0
PHX->AUS->IAH	2008-07-31	1125	0	2008-08-02	1855	0
SNA->AUS->HOU	2008-08-02	755	0	2008-08-04	1755	0
HRL->AUS->PHX	2008-08-03	840	0	2008-08-05	1440	0
ORD->AUS->IAH	2008-08-04	810	0	2008-08-06	2155	0
PHX->AUS->MEM	2008-08-05	1155	0	2008-08-07	1855	0
DEN->AUS->MAF	2008-08-06	735	0	2008-08-08	1731	0
ORD->AUS->IAH	2008-08-07	725	0	2008-08-09	2155	0
LAX->AUS->MEM	2008-08-08	1155	0	2008-08-10	1255	0
ORD->AUS->CVG	2008-08-09	1145	0	2008-08-11	1320	0
IAH->AUS->ATL	2008-08-10	707	0	2008-08-12	2055	0
PHX->AUS->DEN	2008-08-11	635	0	2008-08-13	1855	0
DAL->AUS->HOU	2008-08-12	1150	0	2008-08-14	1320	0
ORD->AUS->JFK	2008-08-13	700	0	2008-08-15	2155	0
SEA->AUS->DFW	2008-08-14	850	0	2008-08-16	1540	0
ELP->AUS->SFO	2008-08-15	717	0	2008-08-17	2100	0
FLL->AUS->EWR	2008-08-16	630	0	2008-08-18	1615	0
LAX->AUS->DFW	2008-08-17	600	0	2008-08-19	1900	0
FLL->AUS->IAH	2008-08-19	928	0	2008-08-21	1615	0
DFW->AUS->ATL	2008-08-20	1159	0	2008-08-22	2300	0
ABQ->AUS->SFO	2008-08-21	717	0	2008-08-23	1815	0
ORD->AUS->IAH	2008-08-22	1030	0	2008-08-24	2155	0
SJC->AUS->ORD	2008-08-23	1120	0	2008-08-25	1205	0
DAL->AUS->LAS	2008-08-24	1130	0	2008-08-26	1515	0
FLL->AUS->JFK	2008-08-25	700	0	2008-08-27	1615	0
DEN->AUS->SFO	2008-08-27	717	0	2008-08-29	1630	0
DFW->AUS->SNA	2008-08-29	815	0	2008-08-31	2300	0
PHX->AUS->LAS	2008-08-30	715	0	2008-09-01	1200	0
LAX->AUS->EWR	2008-08-31	1015	0	2008-09-02	1900	0
LAS->AUS->BWI	2008-09-01	725	0	2008-09-03	1945	0
SJC->AUS->DFW	2008-09-02	850	0	2008-09-04	1230	0
IAD->AUS->DAL	2008-09-03	1150	0	2008-09-05	1848	0
DEN->AUS->IAH	2008-09-04	1130	0	2008-09-06	1459	0
ELP->AUS->ORD	2008-09-05	629	0	2008-09-07	2050	0
FLL->AUS->DFW	2008-09-06	705	0	2008-09-08	1605	0
PHX->AUS->SAN	2008-09-07	910	0	2008-09-09	1325	0
DFW->AUS->EWR	2008-09-08	1153	0	2008-09-10	1925	0
ATL->AUS->ORD	2008-09-09	1200	0	2008-09-11	1402	0
ORD->AUS->ELP	2008-09-10	750	0	2008-09-12	1317	0
DFW->AUS->IAH	2008-09-11	1030	0	2008-09-13	2050	0
ATL->AUS->DFW	2008-09-12	635	0	2008-09-14	1402	0
DAL->AUS->MDW	2008-09-13	710	0	2008-09-15	2030	0
ATL->AUS->JFK	2008-09-14	700	0	2008-09-16	2151	0
DEN->AUS->ATL	2008-09-15	645	0	2008-09-17	1900	0
IAD->AUS->PHX	2008-09-16	1110	0	2008-09-18	1848	0
DEN->AUS->DFW	2008-09-17	600	0	2008-09-19	1900	0
DEN->AUS->PHX	2008-09-18	830	0	2008-09-20	1730	0
EWR->AUS->IAH	2008-09-19	725	0	2008-09-21	1945	0
HOU->AUS->SFO	2008-09-20	737	0	2008-09-22	2040	0
DFW->AUS->LAX	2008-09-21	1140	0	2008-09-23	1850	0
SAN->AUS->DEN	2008-09-22	1105	0	2008-09-24	1525	0
SJC->AUS->DFW	2008-09-23	1105	0	2008-09-25	1230	0
JFK->AUS->PHX	2008-09-24	1110	0	2008-09-26	1740	0
MCO->AUS->ATL	2008-09-25	645	0	2008-09-27	1525	0
DAL->AUS->LBB	2008-09-26	805	0	2008-09-28	1705	0
IAH->AUS->ATL	2008-09-27	530	0	2008-09-29	2250	0
DAL->AUS->ATL	2008-09-28	805	0	2008-09-30	2105	0
DEN->AUS->LAX	2008-09-29	720	0	2008-10-01	1305	0
IAH->AUS->LBB	2008-09-30	805	0	2008-10-02	1958	0
ATL->AUS->ORD	2008-10-01	1200	0	2008-10-03	1555	0
MDW->AUS->PHX	2008-10-02	830	0	2008-10-04	1615	0
IAH->AUS->EWR	2008-10-03	615	0	2008-10-05	1420	0
DEN->AUS->DFW	2008-10-04	600	0	2008-10-06	1900	0
CLT->AUS->LAX	2008-10-05	1115	0	2008-10-07	1519	0
EWR->AUS->IAH	2008-10-06	725	0	2008-10-08	1940	0
DFW->AUS->ORD	2008-10-07	1005	0	2008-10-09	1815	0
MDW->AUS->SAN	2008-10-08	915	0	2008-10-10	1935	0
EWR->AUS->IAH	2008-10-09	1130	0	2008-10-11	1645	0
CLT->AUS->HOU	2008-10-11	750	0	2008-10-13	1835	0
ATL->AUS->LAX	2008-10-13	1140	0	2008-10-15	2141	0
ORD->AUS->PHX	2008-10-14	740	0	2008-10-16	1317	0
BWI->AUS->LBB	2008-10-17	805	0	2008-10-19	1440	0
DFW->AUS->LAX	2008-10-19	1140	0	2008-10-21	1745	0
ELP->AUS->LAS	2008-10-20	1135	0	2008-10-22	2100	0
PHX->AUS->CLT	2008-10-22	1200	0	2008-10-24	1900	0
MEM->AUS->DFW	2008-10-23	925	0	2008-10-25	1345	0
JFK->AUS->HOU	2008-10-24	1110	0	2008-10-26	1740	0
ORD->AUS->IAH	2008-10-25	545	0	2008-10-27	1335	0
BWI->AUS->HOU	2008-10-26	1110	0	2008-10-28	1440	0
LAS->AUS->HOU	2008-10-28	1110	0	2008-10-30	2000	0
DTW->AVL->MSP	2008-01-01	640	0	2008-01-03	1346	0
EWR->AVL->ATL	2008-01-02	1030	2	2008-01-04	1405	0
DTW->AVL->ATL	2008-01-03	630	0	2008-01-05	1346	0
EWR->AVL->IAH	2008-01-04	620	0	2008-01-06	1405	0
ATL->AVL->DTW	2008-01-05	900	0	2008-01-07	1308	0
EWR->AVL->IAH	2008-01-06	620	1	2008-01-08	1305	0
ATL->AVL->DTW	2008-01-07	900	0	2008-01-09	1308	0
ATL->AVL->DTW	2008-01-09	900	0	2008-01-11	1609	0
IAH->AVL->MSP	2008-01-10	635	0	2008-01-12	1940	0
ATL->AVL->DTW	2008-01-11	900	0	2008-01-13	1308	0
IAH->AVL->MSP	2008-01-12	635	0	2008-01-14	1940	0
MSP->AVL->DTW	2008-01-13	900	0	2008-01-15	1840	0
EWR->AVL->ATL	2008-01-14	1030	0	2008-01-16	1305	0
DTW->AVL->ATL	2008-01-15	1030	0	2008-01-17	2118	0
EWR->AVL->DTW	2008-01-16	900	0	2008-01-18	1305	0
MSP->AVL->ATL	2008-01-17	1030	97	2008-01-19	1840	0
DTW->AVL->MSP	2008-01-19	640	0	2008-01-21	2118	0
MSP->AVL->DTW	2008-01-20	900	0	2008-01-22	1840	0
MSP->AVL->DTW	2008-01-21	900	0	2008-01-23	1840	0
EWR->AVL->IAH	2008-01-22	610	0	2008-01-24	1305	0
DTW->AVL->ATL	2008-01-23	1030	0	2008-01-25	2118	0
EWR->AVL->DTW	2008-01-24	900	0	2008-01-26	1305	0
DTW->AVL->MSP	2008-01-25	640	0	2008-01-27	1339	0
EWR->AVL->DTW	2008-01-26	900	0	2008-01-28	1305	0
ATL->AVL->IAH	2008-01-27	610	3	2008-01-29	1609	0
DTW->AVL->ATL	2008-01-29	1030	0	2008-01-31	2118	0
IAH->AVL->DTW	2008-01-30	900	0	2008-02-01	1940	0
EWR->AVL->ATL	2008-02-01	1030	0	2008-02-03	1305	0
ATL->AVL->DTW	2008-02-02	900	0	2008-02-04	1609	0
EWR->AVL->DTW	2008-02-03	900	0	2008-02-05	1305	0
ATL->AVL->DTW	2008-02-04	900	0	2008-02-06	1609	0
EWR->AVL->IAH	2008-02-05	610	0	2008-02-07	1305	0
ATL->AVL->MSP	2008-02-06	640	0	2008-02-08	1308	0
EWR->AVL->DTW	2008-02-07	900	0	2008-02-09	1305	0
EWR->AVL->MSP	2008-02-09	640	0	2008-02-11	1305	0
ATL->AVL->IAH	2008-02-10	610	1	2008-02-12	1609	0
MSP->AVL->DTW	2008-02-11	900	0	2008-02-13	1840	0
ATL->AVL->IAH	2008-02-13	610	0	2008-02-15	1650	0
ATL->AVL->IAH	2008-02-15	610	0	2008-02-17	1605	0
MSP->AVL->ATL	2008-02-20	1030	0	2008-02-22	1840	0
DTW->AVL->MSP	2008-02-21	640	0	2008-02-23	1339	0
ATL->AVL->MSP	2008-02-22	640	0	2008-02-24	1247	0
IAH->AVL->MSP	2008-02-23	640	0	2008-02-25	1925	0
MSP->AVL->ATL	2008-02-24	1030	0	2008-02-26	1840	0
DTW->AVL->MSP	2008-02-26	640	0	2008-02-28	1339	0
MSP->AVL->ATL	2008-03-01	1030	0	2008-03-03	1840	0
DTW->AVL->IAH	2008-03-02	610	0	2008-03-04	1339	0
ATL->AVL->DTW	2008-03-03	900	0	2008-03-05	1930	0
MSP->AVL->IAH	2008-03-04	610	0	2008-03-06	1840	0
DTW->AVL->ATL	2008-03-07	730	0	2008-03-09	1339	0
MSP->AVL->IAH	2008-03-08	610	0	2008-03-10	1840	0
IAH->AVL->DTW	2008-03-10	900	0	2008-03-12	1925	0
MSP->AVL->ATL	2008-03-13	1155	0	2008-03-15	1840	0
MSP->AVL->ATL	2008-03-14	1155	0	2008-03-16	1840	0
ATL->AVL->DTW	2008-03-15	900	0	2008-03-17	1605	0
DTW->AVL->IAH	2008-03-16	610	0	2008-03-18	1339	0
DTW->AVL->ATL	2008-03-17	600	0	2008-03-19	1339	0
IAH->AVL->EWR	2008-03-18	1115	0	2008-03-20	1925	0
ATL->AVL->MSP	2008-03-19	640	0	2008-03-21	2155	0
IAH->AVL->ATL	2008-03-22	1000	0	2008-03-24	1925	0
DTW->AVL->ATL	2008-03-23	730	0	2008-03-25	1339	0
MSP->AVL->ATL	2008-03-24	600	0	2008-03-26	1840	0
ATL->AVL->DTW	2008-03-25	900	0	2008-03-27	1930	0
ATL->AVL->IAH	2008-03-26	610	0	2008-03-28	1305	0
DTW->AVL->ATL	2008-03-27	730	0	2008-03-29	1339	0
DTW->AVL->EWR	2008-03-28	1115	0	2008-03-30	2118	0
DTW->AVL->ATL	2008-03-31	600	0	2008-04-02	2118	0
IAH->AVL->ATL	2008-04-01	600	0	2008-04-03	1925	0
MSP->AVL->CVG	2008-04-02	645	0	2008-04-04	1840	0
CVG->AVL->IAH	2008-04-03	610	0	2008-04-05	1710	0
DTW->AVL->MSP	2008-04-04	640	0	2008-04-06	2118	0
ATL->AVL->MSP	2008-04-06	640	0	2008-04-08	1255	0
CVG->AVL->IAH	2008-04-07	610	0	2008-04-09	1945	0
ATL->AVL->MSP	2008-04-08	640	0	2008-04-10	1636	0
CVG->AVL->IAH	2008-04-09	610	0	2008-04-11	1945	0
MSP->AVL->DTW	2008-04-10	900	0	2008-04-12	1840	0
MSP->AVL->CVG	2008-04-11	645	0	2008-04-13	1840	0
DTW->AVL->ATL	2008-04-12	830	0	2008-04-14	1339	0
DTW->AVL->MSP	2008-04-14	640	0	2008-04-16	1339	0
IAH->AVL->CVG	2008-04-15	645	0	2008-04-17	1935	0
IAH->AVL->CVG	2008-04-17	645	0	2008-04-19	1935	0
ATL->AVL->CVG	2008-04-19	1035	0	2008-04-21	2158	0
CVG->AVL->MSP	2008-04-21	640	0	2008-04-23	1945	0
MSP->AVL->DTW	2008-04-22	900	0	2008-04-24	1840	0
IAH->AVL->CVG	2008-04-25	645	0	2008-04-27	1935	0
MSP->AVL->ATL	2008-04-26	730	0	2008-04-28	1840	0
DTW->AVL->MSP	2008-04-28	640	0	2008-04-30	2118	0
MSP->AVL->DTW	2008-05-01	900	0	2008-05-03	1840	0
CVG->AVL->DTW	2008-05-02	900	0	2008-05-04	1945	0
MSP->AVL->DTW	2008-05-05	900	0	2008-05-07	1840	0
IAH->AVL->CVG	2008-05-06	645	0	2008-05-08	1410	0
CVG->AVL->EWR	2008-05-08	1200	0	2008-05-10	1710	0
CVG->AVL->EWR	2008-05-10	1200	0	2008-05-12	1945	0
DTW->AVL->ATL	2008-05-11	1155	0	2008-05-13	2118	0
CVG->AVL->DTW	2008-05-12	900	0	2008-05-14	1945	0
IAH->AVL->CVG	2008-05-14	645	0	2008-05-16	1410	0
IAH->AVL->CVG	2008-05-16	645	0	2008-05-18	1410	0
IAH->AVL->CVG	2008-05-18	645	0	2008-05-20	1410	0
ATL->AVL->DTW	2008-05-19	900	0	2008-05-21	1909	0
DTW->AVL->MSP	2008-05-23	640	0	2008-05-25	2118	0
EWR->AVL->CVG	2008-05-24	1035	0	2008-05-26	1445	0
DTW->AVL->ATL	2008-05-25	730	0	2008-05-27	2118	0
IAH->AVL->CVG	2008-05-26	645	0	2008-05-28	1410	0
ATL->AVL->MSP	2008-05-27	640	0	2008-05-29	1632	0
IAH->AVL->CVG	2008-05-30	645	0	2008-06-01	1410	0
ATL->AVL->DTW	2008-05-31	900	0	2008-06-02	1246	0
CVG->AVL->EWR	2008-06-01	800	0	2008-06-03	1945	0
MSP->AVL->ATL	2008-06-02	730	0	2008-06-04	1840	0
DTW->AVL->MSP	2008-06-04	640	0	2008-06-06	1341	0
CVG->AVL->EWR	2008-06-05	1159	0	2008-06-07	1645	0
DTW->AVL->ATL	2008-06-06	755	0	2008-06-08	1341	0
IAH->AVL->EWR	2008-06-07	800	0	2008-06-09	1410	0
DTW->AVL->ATL	2008-06-10	600	0	2008-06-12	1341	0
DTW->AVL->MSP	2008-06-12	640	0	2008-06-14	2121	0
IAH->AVL->EWR	2008-06-13	1158	0	2008-06-15	1245	0
DTW->AVL->MSP	2008-06-14	640	0	2008-06-16	1341	0
IAH->AVL->DTW	2008-06-17	900	0	2008-06-19	1245	0
CVG->AVL->EWR	2008-06-19	1158	0	2008-06-21	1645	0
ATL->AVL->MSP	2008-06-20	640	0	2008-06-22	1220	0
IAH->AVL->EWR	2008-06-21	1158	0	2008-06-23	1245	0
DTW->AVL->ATL	2008-06-22	600	0	2008-06-24	1341	0
IAH->AVL->EWR	2008-06-23	745	0	2008-06-25	1245	0
MSP->AVL->DTW	2008-06-26	900	0	2008-06-28	1840	0
IAH->AVL->EWR	2008-06-27	745	0	2008-06-29	1245	0
ATL->AVL->DTW	2008-06-28	900	0	2008-06-30	1715	0
MSP->AVL->IAH	2008-06-29	840	0	2008-07-01	1840	0
EWR->AVL->DTW	2008-06-30	900	0	2008-07-02	2055	0
IAH->AVL->EWR	2008-07-02	745	0	2008-07-04	1245	0
ATL->AVL->DTW	2008-07-03	900	0	2008-07-05	2000	0
IAH->AVL->EWR	2008-07-04	745	0	2008-07-06	1245	0
IAH->AVL->EWR	2008-07-06	744	0	2008-07-08	1245	0
DTW->AVL->ATL	2008-07-07	715	0	2008-07-09	2121	0
IAH->AVL->EWR	2008-07-08	745	0	2008-07-10	1920	0
DTW->AVL->MSP	2008-07-09	640	0	2008-07-11	2121	0
IAH->AVL->EWR	2008-07-10	745	0	2008-07-12	1245	0
MSP->AVL->ATL	2008-07-11	715	0	2008-07-13	1840	0
IAH->AVL->EWR	2008-07-16	745	0	2008-07-18	1245	0
IAH->AVL->CVG	2008-07-20	650	0	2008-07-22	1955	0
ATL->AVL->EWR	2008-07-22	745	0	2008-07-24	2140	0
IAH->AVL->EWR	2008-07-24	745	0	2008-07-26	1955	0
ATL->AVL->MSP	2008-07-27	640	0	2008-07-29	1215	0
EWR->AVL->IAH	2008-07-28	830	0	2008-07-30	1450	0
DTW->AVL->ATL	2008-07-29	715	0	2008-07-31	2121	0
ATL->AVL->EWR	2008-07-30	745	0	2008-08-01	2000	0
IAH->AVL->ATL	2008-07-31	1133	0	2008-08-02	1910	0
DTW->AVL->IAH	2008-08-02	830	0	2008-08-04	1341	0
MSP->AVL->ATL	2008-08-03	1116	0	2008-08-05	1840	0
MSP->AVL->ATL	2008-08-05	1116	0	2008-08-07	1840	0
IAH->AVL->EWR	2008-08-06	745	0	2008-08-08	1245	0
MSP->AVL->ATL	2008-08-07	600	0	2008-08-09	1840	0
IAH->AVL->EWR	2008-08-08	745	0	2008-08-10	1245	0
MSP->AVL->ATL	2008-08-09	1116	0	2008-08-11	1840	0
IAH->AVL->EWR	2008-08-10	740	0	2008-08-12	1245	0
DTW->AVL->ATL	2008-08-11	600	0	2008-08-13	1341	0
EWR->AVL->ATL	2008-08-12	715	0	2008-08-14	1450	0
ATL->AVL->DTW	2008-08-17	900	0	2008-08-19	1855	0
IAH->AVL->EWR	2008-08-18	745	0	2008-08-20	1910	0
ATL->AVL->MSP	2008-08-19	640	0	2008-08-21	1526	0
MSP->AVL->ATL	2008-08-21	600	0	2008-08-23	1840	0
ATL->AVL->DTW	2008-08-23	905	0	2008-08-25	2045	0
IAH->AVL->EWR	2008-08-24	1158	0	2008-08-26	1245	0
EWR->AVL->IAH	2008-08-26	830	0	2008-08-28	2055	0
MSP->AVL->ATL	2008-08-27	1116	0	2008-08-29	1840	0
ATL->AVL->MSP	2008-08-29	640	0	2008-08-31	1855	0
ATL->AVL->EWR	2008-08-30	740	0	2008-09-01	1215	0
IAH->AVL->MSP	2008-08-31	640	0	2008-09-02	1245	0
ATL->AVL->MSP	2008-09-01	640	0	2008-09-03	2120	0
MSP->AVL->ATL	2008-09-03	555	0	2008-09-05	1840	0
IAH->AVL->ATL	2008-09-04	1110	0	2008-09-06	1230	0
DTW->AVL->ATL	2008-09-05	550	0	2008-09-07	2118	0
CVG->AVL->DTW	2008-09-06	905	0	2008-09-08	1520	0
DTW->AVL->ATL	2008-09-07	1110	0	2008-09-09	2118	0
IAH->AVL->EWR	2008-09-08	1158	0	2008-09-10	1230	0
CVG->AVL->EWR	2008-09-10	1158	0	2008-09-12	1520	0
DTW->AVL->ATL	2008-09-11	1110	0	2008-09-13	1341	0
EWR->AVL->ATL	2008-09-12	1110	0	2008-09-14	1450	0
ATL->AVL->MSP	2008-09-13	640	0	2008-09-15	1520	0
EWR->AVL->ATL	2008-09-14	1110	0	2008-09-16	1450	0
ATL->AVL->EWR	2008-09-16	1158	0	2008-09-18	1351	0
ATL->AVL->DTW	2008-09-17	905	0	2008-09-19	2120	0
IAH->AVL->EWR	2008-09-18	1158	0	2008-09-20	1230	0
ATL->AVL->MSP	2008-09-19	640	0	2008-09-21	1520	0
DTW->AVL->EWR	2008-09-20	1158	0	2008-09-22	1341	0
DTW->AVL->ATL	2008-09-21	1110	0	2008-09-23	1341	0
IAH->AVL->ATL	2008-09-22	1110	0	2008-09-24	1230	0
MSP->AVL->ATL	2008-09-23	715	0	2008-09-25	1840	0
MSP->AVL->ATL	2008-09-24	715	0	2008-09-26	1840	0
ATL->AVL->MSP	2008-09-25	640	0	2008-09-27	2120	0
IAH->AVL->MSP	2008-09-26	640	0	2008-09-28	1230	0
IAH->AVL->ATL	2008-09-28	1110	0	2008-09-30	1230	0
EWR->AVL->ATL	2008-09-29	550	0	2008-10-01	1450	0
ATL->AVL->EWR	2008-09-30	1158	0	2008-10-02	1215	0
IAH->AVL->EWR	2008-10-01	1158	0	2008-10-03	1230	0
MSP->AVL->ATL	2008-10-02	553	0	2008-10-04	1840	0
IAH->AVL->ATL	2008-10-03	710	0	2008-10-05	1230	0
IAH->AVL->ATL	2008-10-05	1109	0	2008-10-07	1230	0
DTW->AVL->ATL	2008-10-06	1109	0	2008-10-08	1341	0
ATL->AVL->EWR	2008-10-07	1158	0	2008-10-09	2120	0
IAH->AVL->ATL	2008-10-09	710	0	2008-10-11	1230	0
ATL->AVL->MSP	2008-10-10	640	0	2008-10-12	1845	0
ATL->AVL->DTW	2008-10-12	905	0	2008-10-14	1524	0
EWR->AVL->ATL	2008-10-13	1109	0	2008-10-15	1450	0
IAH->AVL->MSP	2008-10-15	640	0	2008-10-17	1230	0
IAH->AVL->MSP	2008-10-17	640	0	2008-10-19	1230	0
DTW->AVL->ATL	2008-10-18	1109	0	2008-10-20	2121	0
IAH->AVL->ATL	2008-10-19	1109	0	2008-10-21	1230	0
DTW->AVL->ATL	2008-10-20	710	0	2008-10-22	1341	0
MSP->AVL->ATL	2008-10-22	905	0	2008-10-24	1840	0
IAH->AVL->ATL	2008-10-23	710	0	2008-10-25	1230	0
EWR->AVL->ATL	2008-10-25	645	0	2008-10-27	1450	0
IAH->AVL->EWR	2008-10-27	1158	0	2008-10-29	1230	0
DTW->AVL->ATL	2008-10-28	710	0	2008-10-30	1341	0
IAH->AVL->ATL	2008-10-29	553	0	2008-10-31	1230	0
CVG->AVP->ORD	2008-01-05	600	0	2008-01-07	1215	0
ATL->AVP->ORD	2008-01-06	600	39	2008-01-08	1445	0
ATL->AVP->ORD	2008-01-08	700	3	2008-01-10	1445	0
DTW->AVP->ORD	2008-01-11	700	0	2008-01-13	1404	0
CVG->AVP->DTW	2008-01-12	600	0	2008-01-14	1215	4
ATL->AVP->DTW	2008-01-14	600	0	2008-01-16	1445	0
DTW->AVP->ATL	2008-01-16	715	0	2008-01-18	2123	0
DTW->AVP->ORD	2008-01-17	700	0	2008-01-19	1404	0
DTW->AVP->ORD	2008-01-18	700	0	2008-01-20	2123	0
CVG->AVP->ORD	2008-01-19	700	0	2008-01-21	1215	0
DTW->AVP->ORD	2008-01-20	700	0	2008-01-22	2123	0
CVG->AVP->ORD	2008-01-21	700	0	2008-01-23	1215	0
ORD->AVP->DTW	2008-01-23	600	0	2008-01-25	1358	0
ORD->AVP->DTW	2008-01-24	600	0	2008-01-26	1411	0
ATL->AVP->ORD	2008-01-26	700	0	2008-01-28	1445	0
DTW->AVP->ORD	2008-01-27	700	0	2008-01-29	1404	0
DTW->AVP->ORD	2008-01-28	700	0	2008-01-30	2123	0
DTW->AVP->ATL	2008-01-29	715	0	2008-01-31	1404	0
CVG->AVP->DTW	2008-01-30	600	1	2008-02-01	1215	3
ATL->AVP->DTW	2008-01-31	600	0	2008-02-02	2014	12
ATL->AVP->ORD	2008-02-02	700	0	2008-02-04	2014	0
ATL->AVP->DTW	2008-02-04	600	12	2008-02-06	2014	0
DTW->AVP->ATL	2008-02-05	715	0	2008-02-07	2123	0
ORD->AVP->DTW	2008-02-06	600	0	2008-02-08	1920	0
ATL->AVP->DTW	2008-02-07	600	0	2008-02-09	1445	0
DTW->AVP->ORD	2008-02-08	700	0	2008-02-10	2123	40
ATL->AVP->DTW	2008-02-09	600	0	2008-02-11	2014	0
DTW->AVP->ORD	2008-02-11	700	0	2008-02-13	2123	0
CVG->AVP->ATL	2008-02-12	715	0	2008-02-14	1215	0
ATL->AVP->ORD	2008-02-13	714	160	2008-02-15	1232	0
ORD->AVP->DTW	2008-02-15	600	0	2008-02-17	1830	0
ORD->AVP->ATL	2008-02-16	715	5	2008-02-18	1830	0
DTW->AVP->ATL	2008-02-17	715	17	2008-02-19	1402	0
CVG->AVP->DTW	2008-02-18	600	0	2008-02-20	1215	0
ATL->AVP->DTW	2008-02-23	600	0	2008-02-25	2014	0
DTW->AVP->ORD	2008-02-24	709	0	2008-02-26	2123	0
ATL->AVP->DTW	2008-02-25	600	0	2008-02-27	1232	0
ORD->AVP->DTW	2008-02-26	600	3	2008-02-28	1358	0
CVG->AVP->DTW	2008-02-27	600	4	2008-02-29	1215	0
ORD->AVP->ATL	2008-02-28	715	0	2008-03-01	1830	0
CVG->AVP->DTW	2008-03-03	600	0	2008-03-05	1215	0
ATL->AVP->DTW	2008-03-04	600	0	2008-03-06	2015	0
DTW->AVP->ORD	2008-03-05	714	0	2008-03-07	2123	0
